"subject","activity","tBodyAcc-mean()-X.mean","tBodyAcc-mean()-X.std","tBodyAcc-mean()-Y.mean","tBodyAcc-mean()-Y.std","tBodyAcc-mean()-Z.mean","tBodyAcc-mean()-Z.std","tBodyAcc-std()-X.mean","tBodyAcc-std()-X.std","tBodyAcc-std()-Y.mean","tBodyAcc-std()-Y.std","tBodyAcc-std()-Z.mean","tBodyAcc-std()-Z.std","tGravityAcc-mean()-X.mean","tGravityAcc-mean()-X.std","tGravityAcc-mean()-Y.mean","tGravityAcc-mean()-Y.std","tGravityAcc-mean()-Z.mean","tGravityAcc-mean()-Z.std","tGravityAcc-std()-X.mean","tGravityAcc-std()-X.std","tGravityAcc-std()-Y.mean","tGravityAcc-std()-Y.std","tGravityAcc-std()-Z.mean","tGravityAcc-std()-Z.std","tBodyAccJerk-mean()-X.mean","tBodyAccJerk-mean()-X.std","tBodyAccJerk-mean()-Y.mean","tBodyAccJerk-mean()-Y.std","tBodyAccJerk-mean()-Z.mean","tBodyAccJerk-mean()-Z.std","tBodyAccJerk-std()-X.mean","tBodyAccJerk-std()-X.std","tBodyAccJerk-std()-Y.mean","tBodyAccJerk-std()-Y.std","tBodyAccJerk-std()-Z.mean","tBodyAccJerk-std()-Z.std","tBodyGyro-mean()-X.mean","tBodyGyro-mean()-X.std","tBodyGyro-mean()-Y.mean","tBodyGyro-mean()-Y.std","tBodyGyro-mean()-Z.mean","tBodyGyro-mean()-Z.std","tBodyGyro-std()-X.mean","tBodyGyro-std()-X.std","tBodyGyro-std()-Y.mean","tBodyGyro-std()-Y.std","tBodyGyro-std()-Z.mean","tBodyGyro-std()-Z.std","tBodyGyroJerk-mean()-X.mean","tBodyGyroJerk-mean()-X.std","tBodyGyroJerk-mean()-Y.mean","tBodyGyroJerk-mean()-Y.std","tBodyGyroJerk-mean()-Z.mean","tBodyGyroJerk-mean()-Z.std","tBodyGyroJerk-std()-X.mean","tBodyGyroJerk-std()-X.std","tBodyGyroJerk-std()-Y.mean","tBodyGyroJerk-std()-Y.std","tBodyGyroJerk-std()-Z.mean","tBodyGyroJerk-std()-Z.std","tBodyAccMag-mean().mean","tBodyAccMag-mean().std","tBodyAccMag-std().mean","tBodyAccMag-std().std","tGravityAccMag-mean().mean","tGravityAccMag-mean().std","tGravityAccMag-std().mean","tGravityAccMag-std().std","tBodyAccJerkMag-mean().mean","tBodyAccJerkMag-mean().std","tBodyAccJerkMag-std().mean","tBodyAccJerkMag-std().std","tBodyGyroMag-mean().mean","tBodyGyroMag-mean().std","tBodyGyroMag-std().mean","tBodyGyroMag-std().std","tBodyGyroJerkMag-mean().mean","tBodyGyroJerkMag-mean().std","tBodyGyroJerkMag-std().mean","tBodyGyroJerkMag-std().std","fBodyAcc-mean()-X.mean","fBodyAcc-mean()-X.std","fBodyAcc-mean()-Y.mean","fBodyAcc-mean()-Y.std","fBodyAcc-mean()-Z.mean","fBodyAcc-mean()-Z.std","fBodyAcc-std()-X.mean","fBodyAcc-std()-X.std","fBodyAcc-std()-Y.mean","fBodyAcc-std()-Y.std","fBodyAcc-std()-Z.mean","fBodyAcc-std()-Z.std","fBodyAccJerk-mean()-X.mean","fBodyAccJerk-mean()-X.std","fBodyAccJerk-mean()-Y.mean","fBodyAccJerk-mean()-Y.std","fBodyAccJerk-mean()-Z.mean","fBodyAccJerk-mean()-Z.std","fBodyAccJerk-std()-X.mean","fBodyAccJerk-std()-X.std","fBodyAccJerk-std()-Y.mean","fBodyAccJerk-std()-Y.std","fBodyAccJerk-std()-Z.mean","fBodyAccJerk-std()-Z.std","fBodyGyro-mean()-X.mean","fBodyGyro-mean()-X.std","fBodyGyro-mean()-Y.mean","fBodyGyro-mean()-Y.std","fBodyGyro-mean()-Z.mean","fBodyGyro-mean()-Z.std","fBodyGyro-std()-X.mean","fBodyGyro-std()-X.std","fBodyGyro-std()-Y.mean","fBodyGyro-std()-Y.std","fBodyGyro-std()-Z.mean","fBodyGyro-std()-Z.std","fBodyAccMag-mean().mean","fBodyAccMag-mean().std","fBodyAccMag-std().mean","fBodyAccMag-std().std","fBodyBodyAccJerkMag-mean().mean","fBodyBodyAccJerkMag-mean().std","fBodyBodyAccJerkMag-std().mean","fBodyBodyAccJerkMag-std().std","fBodyBodyGyroMag-mean().mean","fBodyBodyGyroMag-mean().std","fBodyBodyGyroMag-std().mean","fBodyBodyGyroMag-std().std","fBodyBodyGyroJerkMag-mean().mean","fBodyBodyGyroJerkMag-mean().std","fBodyBodyGyroJerkMag-std().mean","fBodyBodyGyroJerkMag-std().std","train"
 5,"WALKING_UPSTAIRS",0.268459470,0.095308617,-0.032526976, 0.047659178,-0.107471454, 0.031795572,-0.045723778, 0.083754111, 0.185022459, 0.125203551,-0.308938979, 0.074126720, 0.936821835, 0.018278443,-0.265942569, 0.052121739,-0.023203536, 0.011741814,-0.953579969, 0.036961850,-0.900511720, 0.118894000,-0.921419580, 0.075137435,0.079544348,0.287083141, 1.401304e-02, 2.821102e-01,-2.559095e-02, 1.623489e-01,-0.223896564, 0.080551399,-0.125026613, 0.111995021,-0.638369032, 0.065937339, 0.0395191121, 0.3230613195,-0.117195552, 0.168809001, 0.0424442819, 0.0759382452,-0.443342262, 0.104157341,-0.440345826, 0.061548952,-0.26545133, 0.08187185,-0.143029686, 0.154729121,-0.055989578, 0.092409453,-0.053489540, 0.212619527,-0.305245202, 0.079206731,-0.631822048, 0.048251911,-0.282154378, 0.085435869, 0.0435562022, 0.0851627530,-0.13673638, 0.08699198, 0.0435562022, 0.0851627530,-0.13673638, 0.08699198,-0.247403477, 0.076842185,-0.310186546, 0.077268401,-0.235516929, 0.081195672,-0.35468787, 0.08384472,-0.473488168, 0.048420214,-0.557988066, 0.055461011,-0.161485340, 0.119358558, 0.072890316, 0.142919872,-0.457470677, 0.080485152,-0.004738197, 0.079104362, 0.165037631, 0.122164997,-0.289256659, 0.089270359,-0.289725470, 0.081201862,-0.196817921, 0.112050917,-0.606717465, 0.078924011,-0.225327843, 0.086136779,-0.105311153, 0.115549712,-0.668825711, 0.057636009,-0.263615096, 0.111169042,-0.516609047, 0.056259734,-0.13980139, 0.10371780,-0.50168558, 0.10631563,-0.403486393, 0.078117223,-0.38037801, 0.07927799,-0.169261525, 0.086662613,-0.2540919271, 0.0842371429,-0.2646749390, 0.0864840882,-0.378616676, 0.081701942,-0.3925645309, 0.0676326017,-0.44044505, 0.08759198,-0.571344139, 0.050383140,-0.572485020, 0.069493995,1
 6,"WALKING_UPSTAIRS",0.268229355,0.066541177,-0.027242539, 0.038334660,-0.122082439, 0.042472955,-0.050135019, 0.050149109, 0.189276117, 0.088517180,-0.353519515, 0.133399229, 0.913632242, 0.018105966,-0.340732609, 0.035169901,-0.018460896, 0.027142995,-0.959399425, 0.024453210,-0.912900683, 0.057568761,-0.906196352, 0.049800976,0.072106750,0.263193168, 3.713434e-03, 2.347735e-01,-2.378166e-03, 1.715327e-01,-0.180301156, 0.081847836,-0.041399465, 0.127601917,-0.560830688, 0.171765870,-0.0767406826, 0.2966620338,-0.051898199, 0.215071878, 0.0664234026, 0.0644799720,-0.321973724, 0.162760455,-0.315799902, 0.162126333,-0.18390018, 0.08807179,-0.065202449, 0.256306419,-0.045770535, 0.199432270,-0.057680005, 0.205231615,-0.186763294, 0.226491817,-0.486494121, 0.162954621,-0.170814791, 0.131667541, 0.0177790974, 0.0560479629,-0.07915088, 0.09224040, 0.0177790974, 0.0560479629,-0.07915088, 0.09224040,-0.207379799, 0.092907448,-0.169970363, 0.122085481,-0.129121244, 0.121722883,-0.19989371, 0.18028477,-0.342895368, 0.153515299,-0.440079851, 0.169741556,-0.131075373, 0.082756889, 0.097803510, 0.124900979,-0.427248100, 0.158971512,-0.021133563, 0.055360931, 0.159123777, 0.081921958,-0.365874184, 0.115836755,-0.244812770, 0.081438926,-0.122991594, 0.122348259,-0.549314616, 0.161309134,-0.186815074, 0.089742545,-0.016981141, 0.139251439,-0.571673957, 0.184505003,-0.115065008, 0.194740392,-0.329653780, 0.174130795,-0.04641421, 0.12190309,-0.39024813, 0.16227882,-0.313618571, 0.159653812,-0.30999809, 0.07520072,-0.081947940, 0.107349834,-0.2221614337, 0.0842688736,-0.1698682345, 0.1183694671,-0.177734841, 0.145710844,-0.2306270151, 0.1843288057,-0.31817389, 0.15206244,-0.459236334, 0.156906071,-0.455937719, 0.179304542,1
 7,"WALKING_UPSTAIRS",0.248706923,0.092014349,-0.027563901, 0.028922572,-0.143769689, 0.081847786,-0.294872974, 0.080400394,-0.326160023, 0.089061990,-0.145665026, 0.103392151, 0.818746560, 0.065240849,-0.240950944, 0.059566618,-0.403599710, 0.120260710,-0.932823053, 0.065248291,-0.939774255, 0.059839995,-0.881675910, 0.138793949,0.072464994,0.249845690,-8.123871e-04, 1.521917e-01,-7.451967e-05, 2.680528e-01,-0.415153116, 0.073431736,-0.519897596, 0.075294825,-0.607808436, 0.056039342,-0.1387781080, 0.2904499243,-0.002471620, 0.128423062, 0.1392170715, 0.3246770784,-0.363853237, 0.110398204,-0.572996821, 0.044340926,-0.34898005, 0.15320938,-0.085664087, 0.186950230,-0.048221911, 0.120293296,-0.072451748, 0.193991172,-0.616812659, 0.062569027,-0.671243740, 0.036734726,-0.682184176, 0.072503327,-0.1980744380, 0.0851479211,-0.33474461, 0.07389669,-0.1980744380, 0.0851479211,-0.33474461, 0.07389669,-0.458695232, 0.069710440,-0.471265711, 0.061203661,-0.239099166, 0.094113838,-0.41814485, 0.12220670,-0.661969772, 0.045665591,-0.676428073, 0.044816888,-0.336199426, 0.089502962,-0.381590523, 0.086399443,-0.317461021, 0.093171730,-0.279870086, 0.083431600,-0.341025553, 0.091885034,-0.124912269, 0.110977859,-0.454647882, 0.079317089,-0.537075670, 0.072689532,-0.581764527, 0.060086714,-0.426974026, 0.073700535,-0.534191303, 0.077654130,-0.631919609, 0.056426143,-0.383889343, 0.085045096,-0.567920266, 0.045503750,-0.40815027, 0.11527283,-0.36863696, 0.12340151,-0.579964615, 0.050926335,-0.39306289, 0.16153328,-0.378618762, 0.089850418,-0.4153071067, 0.0624287170,-0.4547832475, 0.0639784216,-0.497441363, 0.070491980,-0.5339829459, 0.0719244669,-0.44499448, 0.13704844,-0.673327282, 0.042942802,-0.704090968, 0.051604092,1
 8,"WALKING_UPSTAIRS",0.258880152,0.101342605,-0.028241514, 0.047083702,-0.115122120, 0.052291726,-0.171712175, 0.068574465, 0.348768733, 0.106654550, 0.121187279, 0.127588376, 0.860368719, 0.055640236,-0.291341492, 0.031290523,-0.192306961, 0.201149212,-0.926673288, 0.043960449,-0.931032069, 0.039378051,-0.876168930, 0.081005257,0.081381681,0.257505412, 1.412059e-02, 3.024061e-01,-6.745839e-02, 3.431918e-01,-0.186618895, 0.105627159,-0.012350110, 0.125561584,-0.447518179, 0.109433309, 0.1927044760, 0.3420706123,-0.204205356, 0.254467310,-0.0724546026, 0.3418751216,-0.367428367, 0.174758450,-0.066698086, 0.169407176, 0.33752648, 0.35078259,-0.155445674, 0.133310995,-0.027919577, 0.316664780,-0.053409038, 0.467266110,-0.405070692, 0.118236320,-0.424675673, 0.072889423,-0.430366659, 0.060639752, 0.1210266292, 0.0552029463,-0.22720025, 0.07752961, 0.1210266292, 0.0552029463,-0.22720025, 0.07752961,-0.141494613, 0.073548025,-0.228296364, 0.137610586, 0.166447991, 0.073156026,-0.10932792, 0.13355716,-0.400664014, 0.062369905,-0.493975032, 0.069107836,-0.166411065, 0.091219858, 0.263431400, 0.133904359,-0.072949694, 0.128944967,-0.175284990, 0.076760069, 0.305401460, 0.107941364, 0.133766194, 0.129007178,-0.200277249, 0.107367816,-0.025795259, 0.137256336,-0.386655804, 0.105248329,-0.247336618, 0.108095474,-0.070082146, 0.124191889,-0.508248317, 0.118181447,-0.240260762, 0.164259402,-0.113162144, 0.132680222, 0.16597419, 0.27657183,-0.40995558, 0.18060278,-0.047880251, 0.198677106, 0.26320288, 0.35334595,-0.130264519, 0.098035996,-0.4092828517, 0.0672515989,-0.1318505675, 0.1485233472,-0.379266500, 0.140626017,-0.2296109526, 0.1402233821,-0.18332565, 0.12140850,-0.463270578, 0.070286296,-0.575733291, 0.071056640,1
 9,"WALKING_UPSTAIRS",0.262436476,0.060136520,-0.019510110, 0.037224657,-0.125219004, 0.048716736,-0.361444378, 0.104874933,-0.302206204, 0.093955661,-0.253434084, 0.167609207, 0.902647778, 0.059517573,-0.037794782, 0.107878421,-0.266009867, 0.125483479,-0.954383557, 0.029825383,-0.901317322, 0.059646015,-0.894071079, 0.051146658,0.069226625,0.228955078, 1.266122e-03, 1.674115e-01, 7.660466e-03, 2.443588e-01,-0.335291645, 0.100186106,-0.586147012, 0.056630490,-0.647296002, 0.057480213,-0.1639671900, 0.3458059144,-0.041258791, 0.095617973, 0.1456946259, 0.2024762882,-0.343976631, 0.161033625,-0.400859068, 0.194240235,-0.13817648, 0.14599699,-0.068468959, 0.322106839,-0.030279745, 0.141768366,-0.023632791, 0.164144057,-0.660419534, 0.057073669,-0.708604775, 0.078525937,-0.657114201, 0.057501829,-0.2607275814, 0.1001023656,-0.40022204, 0.10007744,-0.2607275814, 0.1001023656,-0.40022204, 0.10007744,-0.440667540, 0.090091537,-0.445485398, 0.061254546,-0.083323449, 0.151529690,-0.42583976, 0.13026703,-0.672840562, 0.069986531,-0.748651256, 0.059324027,-0.342735953, 0.092542935,-0.405022798, 0.069675977,-0.384710423, 0.123299072,-0.369815777, 0.114750180,-0.297641063, 0.109945520,-0.244081808, 0.182038646,-0.402044750, 0.073923215,-0.608498592, 0.049510902,-0.615125711, 0.063934530,-0.327421990, 0.127488834,-0.590112917, 0.067969596,-0.677831083, 0.053570709,-0.313941631, 0.202189371,-0.499159203, 0.157581468,-0.32769867, 0.10196725,-0.36162638, 0.15924034,-0.352033092, 0.213821514,-0.16555455, 0.15709434,-0.372890349, 0.102029469,-0.5099294614, 0.0887845793,-0.4195331086, 0.0662252299,-0.484935752, 0.067674648,-0.5314826939, 0.1067915274,-0.45684133, 0.13004803,-0.734159449, 0.063511970,-0.787781591, 0.051549589,0
10,"WALKING_UPSTAIRS",0.267121853,0.079453082,-0.014385492, 0.026682972,-0.118180421, 0.067277411,-0.161591924, 0.096905812,-0.005552877, 0.110645489,-0.073874493, 0.167583463, 0.931861027, 0.011039532,-0.056567028, 0.210407122, 0.022752770, 0.028716388,-0.959216072, 0.025976708,-0.937039417, 0.041864661,-0.864745838, 0.106847942,0.064882930,0.291311371, 2.663143e-02, 2.318714e-01,-5.133758e-02, 2.105132e-01,-0.187220176, 0.119857433,-0.177803083, 0.100105239,-0.607520480, 0.074483855, 0.0733447168, 0.3312603973,-0.095460022, 0.237397585, 0.0879664183, 0.0639863430,-0.308534708, 0.144251773, 0.041172467, 0.083300010,-0.32050933, 0.16666368,-0.157212539, 0.224700775,-0.037234852, 0.253605565,-0.036502174, 0.199263410,-0.427291344, 0.077090980,-0.604629058, 0.063604512,-0.482244799, 0.078386085,-0.0266623295, 0.0770842437,-0.21153748, 0.10248160,-0.0266623295, 0.0770842437,-0.21153748, 0.10248160,-0.262038042, 0.080035697,-0.226010198, 0.099687332, 0.043857385, 0.105123391,-0.11306267, 0.16725400,-0.523462969, 0.053333494,-0.618272355, 0.071478777,-0.139410791, 0.087430487,-0.039068822, 0.097711538,-0.301206408, 0.117228477,-0.171957349, 0.112571375,-0.051628470, 0.118253409,-0.034234723, 0.188378253,-0.201214322, 0.108666174,-0.206872839, 0.095060115,-0.553230667, 0.082091393,-0.247598321, 0.132653692,-0.202796129, 0.108724211,-0.662894135, 0.071234911,-0.218524717, 0.132083191,-0.235858986, 0.094746997,-0.26276337, 0.14729244,-0.34130162, 0.15374198, 0.171735785, 0.094190769,-0.40382208, 0.16193469,-0.166866722, 0.094087330,-0.3614375347, 0.0995327207,-0.1535531474, 0.1089396821,-0.334365044, 0.095356851,-0.2653716891, 0.1117225241,-0.16696938, 0.18027659,-0.600582998, 0.068267308,-0.671290562, 0.076586265,0
11,"WALKING_UPSTAIRS",0.263775859,0.064194216,-0.030315782, 0.038288976,-0.106797216, 0.033625838,-0.238802959, 0.051896902,-0.103167502, 0.076776231,-0.203369399, 0.055003170, 0.892626156, 0.015960339,-0.343576925, 0.023850323, 0.146633747, 0.036306440,-0.953463106, 0.022593209,-0.924360833, 0.072675679,-0.906933171, 0.051205043,0.096856168,0.236664516,-1.326253e-02, 1.671983e-01,-1.514639e-02, 1.586687e-01,-0.452961684, 0.049900497,-0.428119230, 0.063516230,-0.785359167, 0.027301320,-0.0820909702, 0.2966224214,-0.056692881, 0.229193563, 0.0638054380, 0.0873482513,-0.501331630, 0.169506372,-0.282044540, 0.071619651,-0.69465885, 0.05172676,-0.064524541, 0.187330720,-0.071983469, 0.115277352,-0.046076150, 0.080867420,-0.660431336, 0.038004939,-0.809459437, 0.033322277,-0.777173389, 0.024507151,-0.1325946238, 0.0483608363,-0.28959215, 0.05949573,-0.1325946238, 0.0483608363,-0.28959215, 0.05949573,-0.509587701, 0.043291288,-0.490485807, 0.054143475,-0.255048337, 0.083050621,-0.37790986, 0.12070338,-0.757314814, 0.022618973,-0.801127040, 0.038011074,-0.355348902, 0.077964045,-0.254645207, 0.091170314,-0.551742084, 0.050755174,-0.198733656, 0.060072087,-0.088504815, 0.077637652,-0.113701770, 0.061825104,-0.495927372, 0.062810561,-0.455317917, 0.067348376,-0.765387906, 0.031750610,-0.458255021, 0.051068838,-0.437276329, 0.062593746,-0.803845087, 0.025644759,-0.471782782, 0.116429145,-0.581167154, 0.047486591,-0.67467188, 0.04713360,-0.51781165, 0.18681050,-0.153787851, 0.090864582,-0.72992873, 0.05187781,-0.336061027, 0.078509767,-0.3760278789, 0.0535119122,-0.4759285017, 0.0632032779,-0.513703461, 0.057552937,-0.5500996600, 0.0722240156,-0.38122338, 0.13388207,-0.795986114, 0.038497501,-0.822428719, 0.036484409,1
12,"WALKING_UPSTAIRS",0.272970339,0.043740461,-0.026357490, 0.027007721,-0.107339730, 0.027625924,-0.290149192, 0.061621875,-0.103818260, 0.111007438,-0.436697426, 0.067866376, 0.938371473, 0.011123837,-0.259144203, 0.030936181,-0.070250382, 0.075948012,-0.960246290, 0.026904599,-0.941378352, 0.035957420,-0.938071183, 0.036194256,0.072866081,0.180646848,-6.894949e-03, 1.673435e-01, 9.066628e-03, 1.002344e-01,-0.359856972, 0.062394747,-0.311328991, 0.182604162,-0.719336353, 0.075239498,-0.0931234102, 0.2838602794,-0.041131452, 0.143501867, 0.0898022758, 0.0942458561,-0.526659296, 0.148087430,-0.522949798, 0.055864926,-0.34961461, 0.14671756,-0.045563887, 0.162330162,-0.033540657, 0.081839180,-0.065316729, 0.119017066,-0.549999188, 0.083650767,-0.761195613, 0.037564213,-0.606412097, 0.054714037,-0.2291839271, 0.0475329387,-0.28584404, 0.06775507,-0.2291839271, 0.0475329387,-0.28584404, 0.06775507,-0.432469301, 0.054904718,-0.329827968, 0.084731220,-0.316561586, 0.092340785,-0.52568695, 0.16419669,-0.674972132, 0.032231606,-0.713406712, 0.042250933,-0.321447925, 0.081793037,-0.168341520, 0.160742635,-0.560841213, 0.089773612,-0.278929748, 0.062419293,-0.130175559, 0.096343896,-0.418599992, 0.063404074,-0.385843754, 0.068705586,-0.333077591, 0.167712451,-0.687929869, 0.086583902,-0.390601220, 0.063707732,-0.335926381, 0.192605838,-0.750114856, 0.066447050,-0.426360332, 0.136423331,-0.604711316, 0.046022581,-0.40608094, 0.06001347,-0.56046296, 0.15399783,-0.483918391, 0.075534500,-0.39609572, 0.16980542,-0.290005419, 0.077579370,-0.3952851310, 0.0631359551,-0.3208844625, 0.0901044400,-0.346565142, 0.092185267,-0.5940325152, 0.0959163010,-0.56443509, 0.18158903,-0.714332592, 0.038760706,-0.733130764, 0.050845052,0
13,"WALKING_UPSTAIRS",0.258203940,0.082798564,-0.027739225, 0.043976883,-0.125767266, 0.046219561,-0.296284597, 0.075079651, 0.104470774, 0.245306609,-0.217210568, 0.162433102, 0.847634313, 0.040028142,-0.357404502, 0.052419386,-0.207507171, 0.180582554,-0.946441502, 0.041872252,-0.922054969, 0.048673944,-0.910271096, 0.064086404,0.069244207,0.215745976,-1.280098e-03, 2.832481e-01,-2.541263e-02, 2.341326e-01,-0.487325540, 0.070361920,-0.323333932, 0.209880148,-0.660921264, 0.080069149,-0.1382937623, 0.3019710417, 0.003819669, 0.239179444, 0.1166795633, 0.2210354395,-0.541066687, 0.110489447,-0.403572170, 0.069688279,-0.21180511, 0.10962604,-0.066481718, 0.166582419,-0.045305195, 0.161907249,-0.066165392, 0.251442884,-0.631037584, 0.071984398,-0.678805916, 0.102171710,-0.550880347, 0.152019521,-0.1011535017, 0.0891264330,-0.32633962, 0.07676664,-0.1011535017, 0.0891264330,-0.32633962, 0.07676664,-0.456190454, 0.085157265,-0.451225931, 0.072398804,-0.237182958, 0.103742375,-0.41565861, 0.10705108,-0.631964902, 0.043292278,-0.669216383, 0.057615506,-0.382460736, 0.080715378,-0.063656477, 0.222647373,-0.404785240, 0.142301338,-0.266081292, 0.083614295, 0.114656710, 0.246508464,-0.184842228, 0.165723471,-0.506212136, 0.080316234,-0.368996179, 0.185438401,-0.631496434, 0.081158731,-0.514337759, 0.062683386,-0.319400411, 0.227538798,-0.689235779, 0.083126526,-0.482113008, 0.101337297,-0.492176105, 0.107146703,-0.25533895, 0.13820862,-0.56291100, 0.11745709,-0.364283259, 0.087594634,-0.27252501, 0.10763672,-0.367522801, 0.077380358,-0.4090655164, 0.0690737195,-0.4251000065, 0.0881411443,-0.491090809, 0.064917724,-0.4854773089, 0.0694145803,-0.47077080, 0.12164894,-0.656088544, 0.068734652,-0.712261500, 0.044027564,0
14,"WALKING_UPSTAIRS",0.262421066,0.091253565,-0.020438818, 0.035124471,-0.112279689, 0.067852543,-0.309396718, 0.065391169, 0.307195533, 0.126399541, 0.609017879, 0.137799052, 0.688256122, 0.044817430,-0.322680365, 0.019158003,-0.495088720, 0.042904474,-0.928523641, 0.044587350,-0.907231431, 0.043941163,-0.875450819, 0.050824799,0.080330302,0.193791769,-1.831312e-02, 2.031389e-01, 3.441995e-03, 3.638181e-01,-0.368780419, 0.077965587,-0.336427181, 0.104084400,-0.327868814, 0.109707124, 0.0813841685, 0.2815458558,-0.123499570, 0.266650914,-0.0441381887, 0.4434525825,-0.454283338, 0.113057131, 0.476518714, 0.144759867, 0.56487582, 0.20331470,-0.128266668, 0.150577904,-0.020774973, 0.278682214,-0.013723762, 0.290325311,-0.646611034, 0.062942290,-0.371479721, 0.149229494,-0.359816627, 0.088702076, 0.1401082041, 0.0894638567,-0.01976867, 0.08078784, 0.1401082041, 0.0894638567,-0.01976867, 0.08078784,-0.283663836, 0.086764992,-0.337086267, 0.111559534, 0.365779419, 0.124045880, 0.29997598, 0.16143059,-0.399921950, 0.106636226,-0.485819294, 0.161188146,-0.323508442, 0.087120262, 0.016393923, 0.130416983, 0.191693743, 0.161936508,-0.304980248, 0.067997666, 0.356072772, 0.132556692, 0.687124164, 0.134807715,-0.383497147, 0.085884672,-0.347606640, 0.110248921,-0.264008468, 0.127178051,-0.410967870, 0.071127082,-0.371572473, 0.094968919,-0.391077873, 0.101760184,-0.441048359, 0.111861492, 0.118687692, 0.199005792, 0.19670322, 0.16549253,-0.46474293, 0.11590730, 0.646233637, 0.138101436, 0.52245422, 0.21198427,-0.075985181, 0.105564989,-0.1432538892, 0.0687924549,-0.2887443341, 0.1117991712,-0.409847649, 0.120980177, 0.0488588668, 0.1831772922, 0.23665966, 0.14085334,-0.457250612, 0.165367695,-0.564964076, 0.147555325,1
15,"WALKING_UPSTAIRS",0.270187596,0.087204746,-0.028752386, 0.033598266,-0.116952465, 0.043987076,-0.026097184, 0.062717472,-0.004065360, 0.068058424,-0.379717488, 0.176274779, 0.918544812, 0.014769661,-0.314961013, 0.023482504, 0.081180341, 0.023631096,-0.952562396, 0.028354564,-0.927648821, 0.054593277,-0.921618479, 0.062494138,0.072972433,0.283694343,-4.173618e-03, 2.145227e-01,-5.258799e-03, 1.776070e-01,-0.186944665, 0.096821449,-0.311861357, 0.076900599,-0.748809454, 0.046870294, 0.0903340030, 0.3183944335,-0.154721289, 0.258377156, 0.0911681485, 0.0791632521,-0.415251318, 0.119316582,-0.330233235, 0.236472094,-0.47736595, 0.12405204,-0.144485987, 0.160380496,-0.036541916, 0.188243036,-0.076724250, 0.125373664,-0.525533950, 0.058431887,-0.763053512, 0.058323719,-0.657907649, 0.036995413,-0.0009713947, 0.0570030336,-0.13655222, 0.06526774,-0.0009713947, 0.0570030336,-0.13655222, 0.06526774,-0.316050382, 0.072418596,-0.313363553, 0.093006069,-0.201217274, 0.126878820,-0.28842901, 0.16630727,-0.663637118, 0.040973098,-0.748954849, 0.045322300,-0.074632843, 0.088718529,-0.101935433, 0.049415609,-0.539591082, 0.098897176,-0.008382438, 0.063420943,-0.019132833, 0.089693565,-0.349600353, 0.200541909,-0.237053073, 0.098234612,-0.338102217, 0.076739489,-0.714554173, 0.051611192,-0.207231605, 0.096294699,-0.330391430, 0.080057389,-0.783004506, 0.044518953,-0.361096857, 0.103554534,-0.517025246, 0.149728100,-0.48570175, 0.07968380,-0.43722533, 0.12904882,-0.243612269, 0.280004905,-0.52374430, 0.12960372,-0.165242148, 0.075099026,-0.2556593408, 0.0597336485,-0.2619566800, 0.1062171324,-0.391313399, 0.091937351,-0.4536935663, 0.1157339984,-0.30858587, 0.17682168,-0.731422358, 0.050052494,-0.793104483, 0.038963933,1
16,"WALKING_UPSTAIRS",0.255986103,0.067474709,-0.014365495, 0.031901592,-0.124074518, 0.054748260,-0.397083832, 0.048031018,-0.163732745, 0.063198258,-0.129283826, 0.103606324, 0.826874283, 0.026055820,-0.080592603, 0.232952060,-0.379059698, 0.030408264,-0.948413553, 0.046484148,-0.933657461, 0.049041367,-0.907649559, 0.087530436,0.076252668,0.157082194, 1.737293e-02, 1.378424e-01, 3.805336e-02, 1.946368e-01,-0.521089140, 0.060376283,-0.425625937, 0.084990531,-0.593411130, 0.075030805, 0.0718408878, 0.2913595584,-0.048613679, 0.190235625,-0.0077928802, 0.2979428304,-0.508087167, 0.133870462,-0.586382894, 0.123386617,-0.36502517, 0.13493950,-0.140908294, 0.114186015,-0.029621130, 0.088977302,-0.035416300, 0.113066913,-0.707264169, 0.028444858,-0.774719066, 0.040850468,-0.717101022, 0.052945664,-0.2339903316, 0.0524983089,-0.33479508, 0.06978836,-0.2339903316, 0.0524983089,-0.33479508, 0.06978836,-0.483219050, 0.051616400,-0.493067130, 0.060979214,-0.308260568, 0.089096030,-0.51818965, 0.13212886,-0.737705162, 0.035665118,-0.797293228, 0.038498006,-0.474984015, 0.065435634,-0.268063813, 0.087995796,-0.335853041, 0.125428373,-0.369636141, 0.050452326,-0.166324239, 0.063737995,-0.094561233, 0.093398057,-0.546088863, 0.064299590,-0.468605205, 0.080231245,-0.565220841, 0.094258369,-0.538073090, 0.058751961,-0.417127012, 0.090895107,-0.620123586, 0.059644257,-0.532399716, 0.086020759,-0.642018064, 0.082530257,-0.49242749, 0.09386183,-0.50989603, 0.14595257,-0.559600598, 0.146234285,-0.38730949, 0.13759804,-0.370649738, 0.077102282,-0.4189242561, 0.0596386236,-0.4755977178, 0.0623986330,-0.519931240, 0.069735803,-0.6305466755, 0.0651988532,-0.53248672, 0.15148273,-0.787833632, 0.037750323,-0.825314327, 0.039854098,1
